case,hd95_mm,note
sub-r017s118,62.68173577685928,
sub-r017s119,20.199009876724155,
sub-r018s001,3.0,
sub-r018s007,9.486832980505138,
sub-r018s008,21.563858652847824,
sub-r018s010,63.474404290233394,
sub-r018s011,15.684387141358123,
sub-r018s012,4.358898943540674,
sub-r019s001,100.53357648069624,
sub-r019s004,28.583211855912904,
sub-r019s007,39.44616584663204,
sub-r019s008,63.90618123468183,
sub-r019s009,9.433981132056603,
sub-r019s010,48.46648326421054,
sub-r019s012,51.42956348249516,
sub-r023s001,72.47068372797375,
sub-r023s002,47.36032094485847,
sub-r023s003,8.06225774829855,
sub-r023s007,71.6798437498297,
sub-r023s008,5.0990195135927845,
sub-r023s009,43.05810028322197,
sub-r023s014,28.583211855912904,
sub-r023s017,3.0,
sub-r024s002,5.385164807134504,
sub-r024s003,35.86084215408221,
sub-r024s005,4.123105625617661,
sub-r024s008,56.69215113223346,
sub-r024s011,64.73020933072904,
sub-r024s012,42.906875905849866,
sub-r024s013,57.01754116059373,
sub-r024s014,49.48737212663449,
sub-r024s018,5.385164807134504,
sub-r024s019,8.06225774829855,
sub-r024s021,73.81056834898374,
sub-r027s001,3.605551275463989,
sub-r027s006,55.299186250793966,
sub-r027s009,4.58257569495584,
sub-r027s013,43.485629810317796,
sub-r027s015,39.370039370059054,
sub-r027s017,42.731721238442994,
sub-r027s023,8.246211251235321,
sub-r027s031,5.0990195135927845,
sub-r027s032,36.851051545376556,
sub-r027s035,6.708203932499369,
sub-r027s041,30.59411708155671,
sub-r027s042,36.71511950137164,
sub-r027s047,7.3484692283495345,
sub-r027s048,11.874342087037917,
sub-r027s050,33.49626844888845,
sub-r027s052,44.01136216933077,
sub-r028s002,25.238858928247925,
sub-r028s004,64.66065264130884,
sub-r028s005,47.686476070265456,
sub-r028s007,11.357816691600547,
sub-r028s008,12.083045973594572,
sub-r028s009,91.72240729505522,
sub-r028s011,70.83784299369935,
sub-r028s012,61.44916598294886,
sub-r028s013,41.44876355212541,
sub-r028s014,100.50373127401788,
sub-r028s017,10.488088481701515,
sub-r028s020,28.30194339616981,
sub-r028s026,55.60575509783138,
sub-r029s003,8.06225774829855,
sub-r029s004,6.4031242374328485,
sub-r029s007,76.19055059520177,
sub-r029s009,35.05709628591621,
sub-r029s010,55.308227236099334,
sub-r031s001,7.483314773547883,
sub-r031s002,10.862780491200215,
sub-r031s003,7.0,
sub-r031s004,43.60045871318328,
sub-r031s005,30.773365106858236,
sub-r031s006,10.295630140987,
sub-r031s007,9.0,
sub-r031s008,48.54894437575342,
sub-r031s009,12.409673645990857,
sub-r031s010,48.67237409455183,
sub-r031s011,42.8485705712571,
sub-r031s012,11.0,
sub-r031s013,6.708203932499369,
sub-r031s014,24.372115213907882,
sub-r031s015,39.21734310225516,
sub-r031s016,37.22902093797257,
sub-r031s017,43.78355855797927,
sub-r031s018,5.0,
sub-r031s019,3.0,
sub-r031s020,56.64803615307419,
sub-r031s021,20.42057785666214,
sub-r031s022,3.7416573867739413,
sub-r031s023,54.3323108288245,
sub-r031s024,9.219544457292887,
sub-r031s025,32.17141588429082,
sub-r031s026,47.20169488482379,
sub-r031s027,44.429719783046124,
sub-r031s028,12.083045973594572,
sub-r031s029,31.906112267087632,
sub-r031s030,7.3484692283495345,
sub-r031s031,61.106464469808756,
sub-r031s032,50.309044912421065,
sub-r031s033,74.57211275000863,
sub-r031s034,6.324555320336759,
sub-r031s035,15.7797338380595,
sub-r031s036,35.58089374931439,
sub-r031s037,9.899494936611665,
sub-r034s003,13.45362404707371,
sub-r034s006,54.680892457969264,
sub-r034s007,3.3166247903554,
sub-r034s008,35.22782990761707,
sub-r034s009,4.358898943540674,
sub-r034s010,51.980765673468106,
sub-r034s011,41.24318125460256,
sub-r034s012,78.19207120929845,
sub-r034s013,3.1622776601683795,
sub-r034s014,53.5723809439155,
sub-r034s015,46.647615158762406,
sub-r034s021,48.91829923454004,
sub-r034s022,51.36146415358503,
sub-r034s025,4.123105625617661,
sub-r034s026,6.708203932499369,
sub-r034s032,64.8459713474939,
sub-r034s033,50.57667446560717,
sub-r034s036,74.13501197140255,
sub-r034s037,54.91812087098393,
sub-r034s039,8.0,
sub-r034s040,5.477225575051661,
sub-r034s046,60.315835400000886,
sub-r034s047,53.1883445878888,
sub-r034s048,26.43860813280457,
sub-r035s003,94.5462849613881,
sub-r035s005,49.28488612140643,
sub-r035s006,3.1622776601683795,
sub-r035s007,6.164414002968976,
sub-r035s011,61.065538563088104,
sub-r035s012,14.866068747318506,
sub-r035s013,25.199206336708304,
sub-r035s014,8.0,
sub-r038s005,7.211102550927978,
sub-r038s006,65.31462317123173,
sub-r038s007,64.31174076325411,
sub-r038s010,69.53416426476987,
sub-r038s014,9.695359714832659,
sub-r038s016,60.876925020897694,
sub-r038s017,7.280109889280518,
sub-r038s018,53.150729063673246,
sub-r038s020,50.33885179461288,
sub-r038s021,49.98999899979995,
sub-r038s022,4.898979485566356,
sub-r038s023,83.36666000266533,
sub-r038s024,77.72387020729218,
sub-r038s025,43.474130238568314,
sub-r038s026,84.545845551393,
sub-r038s028,13.341664064126334,
sub-r038s032,44.69899327725402,
sub-r038s033,53.600373133029585,
sub-r038s035,67.20863039818622,
sub-r038s036,65.27633568147036,
sub-r038s040,7.280109889280518,
sub-r038s041,52.896124621752776,
sub-r038s043,50.00999900019995,
sub-r038s047,49.8998997994986,
sub-r038s048,14.212670403551895,
sub-r038s049,26.038433132583073,
sub-r038s054,41.048751503547585,
sub-r038s056,9.899494936611665,
