case,hd95_mm,note
sub-r040s001,37.16180835212409,
sub-r040s002,53.16954015223378,
sub-r040s004,54.35991169970753,
sub-r040s008,83.71977066380438,
sub-r040s010,7.3484692283495345,
sub-r040s011,45.34313619501854,
sub-r040s013,70.03570517957252,
sub-r040s015,5.0990195135927845,
sub-r040s016,60.14149981501958,
sub-r040s017,66.55824516917495,
sub-r040s020,41.773197148410844,
sub-r040s022,74.57881736793632,
sub-r040s024,68.27151675479314,
sub-r040s028,13.114877048604,
sub-r040s030,11.916375287812984,
sub-r040s031,10.770329614269007,
sub-r040s032,47.38143096192854,
sub-r040s037,12.409673645990857,
sub-r040s039,98.77752780870759,
sub-r040s042,16.401219466856727,
sub-r040s043,54.2125446737192,
sub-r040s044,17.0,
sub-r040s045,64.03124237432849,
sub-r040s046,77.78817390837762,
sub-r040s047,69.68500556073738,
sub-r040s048,70.83784299369935,
sub-r040s049,76.2954782408499,
sub-r040s051,68.60029154456998,
sub-r040s053,11.40175425099138,
sub-r040s054,59.34644049983116,
sub-r040s056,63.97655820689325,
sub-r040s059,28.106938645110393,
sub-r040s063,41.48493702538308,
sub-r040s064,40.8166632639171,
sub-r040s067,6.164414002968976,
sub-r040s069,4.58257569495584,
sub-r040s070,91.02197536858887,
sub-r040s071,26.019223662515376,
sub-r040s072,10.770329614269007,
sub-r040s074,52.86775955154521,
sub-r040s075,10.44030650891055,
sub-r040s076,51.633322573702344,
sub-r040s078,48.83646178829912,
sub-r040s085,85.09406559801923,
sub-r040s086,12.328828005937952,
sub-r042s001,83.09632964216891,
sub-r042s003,58.625932828399414,
sub-r042s004,82.06095295571457,
sub-r042s008,4.123105625617661,
sub-r042s010,22.44994432064365,
sub-r042s011,24.228082879171435,
sub-r042s013,31.368774282716245,
sub-r042s015,29.9833287011299,
sub-r042s018,4.358898943540674,
sub-r042s021,10.862780491200215,
sub-r042s023,11.489125293076057,
sub-r042s025,6.6332495807108,
sub-r042s028,4.47213595499958,
sub-r042s029,8.48528137423857,
sub-r042s030,50.05996404313531,
sub-r042s032,3.605551275463989,
sub-r042s033,44.04543109109048,
sub-r042s035,36.59234892706397,
sub-r044s002,11.224972160321824,
sub-r044s003,8.54400374531753,
sub-r045s002,3.0,
