case,hd95_mm,note
sub-r031s001,7.874007874011811,
sub-r031s002,29.79932885150268,
sub-r031s003,6.0,
sub-r031s004,35.11409973215888,
sub-r031s005,25.15949125081825,
sub-r031s006,9.486832980505138,
sub-r031s007,8.602325267042627,
sub-r031s008,36.71511950137164,
sub-r031s009,23.706539182259394,
sub-r031s010,40.80441152620633,
sub-r031s011,43.278170016764804,
sub-r031s012,9.899494936611665,
sub-r031s013,6.324555320336759,
sub-r031s014,27.367864366808018,
sub-r031s015,36.6742416417845,
sub-r031s016,2.23606797749979,
sub-r031s017,42.95346318982906,
sub-r031s018,3.605551275463989,
sub-r031s019,3.0,
sub-r031s020,38.05259518088089,
sub-r031s021,21.656407827707714,
sub-r031s022,3.7416573867739413,
sub-r031s023,52.09606511052442,
sub-r031s024,8.06225774829855,
sub-r031s025,62.96824596572466,
sub-r031s026,35.22782990761707,
sub-r031s027,48.062459362791664,
sub-r031s028,10.677078252031311,
sub-r031s029,32.51153641401772,
sub-r031s030,9.486832980505138,
sub-r031s031,9.16515138991168,
sub-r031s032,52.40229002629561,
sub-r031s033,69.4334213473598,
sub-r031s034,6.164414002968976,
sub-r031s035,16.61324772583615,
sub-r031s036,27.51363298439521,
sub-r031s037,9.899494936611665,
sub-r034s003,14.247806848775006,
sub-r034s006,52.706735812417755,
sub-r034s007,3.1622776601683795,
sub-r034s008,2.23606797749979,
sub-r034s009,5.0990195135927845,
sub-r034s010,1.0,
sub-r034s011,29.478805945967352,
sub-r034s012,82.46817568007674,
sub-r034s013,3.0,
sub-r034s014,54.3415126767741,
sub-r034s015,43.41658669218482,
sub-r034s021,87.77812939451375,
sub-r034s022,21.633307652783937,
sub-r034s025,47.54997371187496,
sub-r034s026,5.656854249492381,
sub-r034s032,73.30757123244501,
sub-r034s033,58.90670590009256,
sub-r034s036,12.083045973594572,
sub-r034s037,87.68694315575154,
sub-r034s039,7.0,
sub-r034s040,39.06404996924922,
sub-r034s046,60.83584469702052,
sub-r034s047,52.96225070746144,
sub-r034s048,28.39013913315678,
sub-r035s003,66.40783086353596,
sub-r035s005,26.038433132583073,
sub-r035s006,3.605551275463989,
sub-r035s007,35.014282800023196,
sub-r035s011,68.00735254367721,
sub-r035s012,12.0,
sub-r035s013,32.90896534380867,
sub-r035s014,7.3484692283495345,
sub-r038s005,6.4031242374328485,
sub-r038s006,95.09994742374992,
sub-r038s007,74.09453421137081,
sub-r038s010,67.14908785679818,
sub-r038s014,8.774964387392123,
sub-r038s016,36.72873534441391,
sub-r038s017,6.782329983125268,
sub-r038s018,57.06137047074842,
sub-r038s020,46.69047011971501,
sub-r038s021,77.05193054038295,
sub-r038s022,4.0,
sub-r038s023,13.674794331177344,
sub-r038s024,43.139309220245984,
sub-r038s025,42.04759208325728,
sub-r038s026,60.481402100149765,
sub-r038s028,12.24744871391589,
sub-r038s032,18.627936010197157,
sub-r038s033,44.56455991031439,
sub-r038s035,64.16385275215322,
sub-r038s036,56.595052787324086,
sub-r038s040,5.0990195135927845,
sub-r038s041,54.53439281774392,
sub-r038s043,13.152946437965905,
sub-r038s047,56.83308895353129,
sub-r038s048,12.041594578792296,
sub-r038s049,9.0,
sub-r038s054,45.58508528016593,
sub-r038s056,9.433981132056603,
sub-r038s057,41.15823125451335,
sub-r038s058,22.737634001804146,
sub-r038s060,15.033296378372908,
sub-r038s061,41.036569057366385,
sub-r038s064,19.0,
sub-r038s065,19.748417658131498,
sub-r038s067,56.04462507680822,
sub-r038s068,114.12712210513327,
sub-r038s069,93.30594836343501,
sub-r038s071,8.12403840463596,
sub-r038s074,30.14962686336267,
sub-r038s078,5.0,
sub-r038s081,12.727922061357855,
sub-r038s082,105.04284840006957,
sub-r038s084,7.0710678118654755,
sub-r038s085,7.280109889280518,
sub-r038s089,29.427877939124322,
sub-r038s091,27.964262908219126,
sub-r038s093,99.2169340384997,
sub-r038s096,41.20679555607303,
sub-r038s097,67.54257916307313,
sub-r039s002,26.13426869074396,
sub-r039s003,52.23983154643591,
sub-r040s001,18.027756377319946,
sub-r040s002,54.92722457943783,
sub-r040s004,28.071337695236398,
sub-r040s008,73.35529974037323,
sub-r040s010,8.48528137423857,
sub-r040s011,26.095976701399778,
sub-r040s013,49.82971001320397,
sub-r040s015,6.0,
sub-r040s016,5.385164807134504,
sub-r040s017,36.138621999185304,
sub-r040s020,27.018512172212592,
sub-r040s022,1.4142135623730951,
sub-r040s024,66.46051459325304,
sub-r040s028,11.445523142259598,
sub-r040s030,9.433981132056603,
sub-r040s031,11.661903789690601,
sub-r040s032,10.295630140987,
sub-r040s037,9.899494936611665,
sub-r040s039,42.23742416388575,
sub-r040s042,7.0,
sub-r040s043,62.72160712226688,
sub-r040s044,17.11724276862369,
sub-r040s045,57.758116312774604,
sub-r040s046,25.942243542145693,
sub-r040s047,71.83313998427188,
sub-r040s048,72.2357252334328,
sub-r040s049,59.27900134111572,
sub-r040s051,34.655446902326915,
sub-r040s053,8.306623862918075,
sub-r040s054,58.077534382926416,
sub-r040s056,118.10588469674151,
sub-r040s059,26.758176320519304,
sub-r040s063,40.33608806019741,
sub-r040s064,6.708203932499369,
sub-r040s067,5.830951894845301,
sub-r040s069,4.898979485566356,
sub-r040s070,93.02150289046077,
sub-r040s071,38.13135192987524,
sub-r040s072,5.830951894845301,
sub-r040s074,76.47875521999558,
sub-r040s075,27.874719729532707,
sub-r040s076,52.04805471869242,
sub-r040s078,41.569219381653056,
sub-r040s085,85.19389649499546,
sub-r040s086,13.341664064126334,
sub-r042s001,74.41102068914255,
sub-r042s003,59.9666574022598,
sub-r042s004,69.26037828369117,
sub-r042s008,3.605551275463989,
sub-r042s010,18.681541692269406,
sub-r042s011,20.71231517720798,
sub-r042s013,23.0,
sub-r042s015,11.180339887498949,
sub-r042s018,4.0,
sub-r042s021,11.224972160321824,
sub-r042s023,11.704699910719626,
sub-r042s025,6.708203932499369,
sub-r042s028,4.0,
sub-r042s029,7.810249675906654,
sub-r042s030,53.85164807134504,
sub-r042s032,4.0,
sub-r042s033,37.69615364994153,
sub-r042s035,36.05551275463989,
sub-r044s002,12.36931687685298,
sub-r044s003,9.433981132056603,
sub-r045s002,1.4142135623730951,
sub-r045s003,5.830951894845301,
sub-r046s001,25.573423705088842,
sub-r046s005,7.0710678118654755,
sub-r046s006,72.02083032012335,
sub-r046s007,55.018178813915675,
sub-r046s008,40.91454509095757,
sub-r046s011,21.283796653792763,
sub-r046s012,42.34383071948026,
sub-r047s001,4.0,
sub-r047s006,30.789608636681304,
sub-r047s007,11.40175425099138,
sub-r047s010,12.206555615733702,
sub-r047s013,42.40283009422838,
sub-r047s014,10.0,
sub-r047s015,44.294469180700204,
sub-r047s016,39.92492955535426,
sub-r047s017,76.43951857514541,
sub-r047s018,13.30413469565007,
sub-r047s021,4.0,
sub-r047s026,4.58257569495584,
sub-r047s027,9.433981132056603,
sub-r047s031,5.385164807134504,
sub-r047s035,8.0,
sub-r047s036,79.96874389409902,
sub-r047s037,9.848857801796104,
sub-r047s038,5.0,
sub-r047s039,55.44366510251645,
sub-r047s041,3.3166247903554,
sub-r047s043,26.40075756488817,
